direction,bytes,decrypt_us,encrypt_us,total_us,read_calls
forward,2688,386,5,392,1
forward,2816,375,7,384,1
forward,2944,389,5,396,1
forward,128,3,2,7,1
forward,256,3,2,6,1
forward,384,3,2,7,1
forward,512,162,3,166,1
forward,640,3,3,7,1
forward,768,114,3,119,1
forward,896,254,3,259,1
forward,1024,4,3,8,1
forward,1152,251,3,256,1
forward,1280,133,3,138,1
forward,1408,216,4,221,1
forward,1536,164,4,169,1
forward,1664,435,4,441,1
forward,1792,97,4,102,1
forward,1920,342,4,347,1
forward,2048,342,4,347,1
forward,2176,346,4,351,1
forward,2304,11,5,17,1
forward,2432,386,5,392,1
forward,2560,364,5,370,1
forward,2688,325,6,332,1
forward,2816,102,5,109,1
forward,2944,297,6,304,1
forward,128,418,3,421,1
forward,256,3,2,7,1
forward,384,3,2,6,1
forward,512,3,2,7,1
forward,640,204,3,209,1
forward,768,3,3,7,1
forward,896,156,3,161,1
forward,1024,386,3,391,1
forward,1152,4,3,9,1
forward,1280,341,4,346,1
forward,1408,4,3,9,1
forward,1536,323,4,328,1
forward,1664,339,4,344,1
forward,1792,335,4,340,1
forward,1920,285,4,290,1
forward,2048,76,4,81,1
forward,2176,467,4,473,1
forward,2304,13,5,19,1
forward,2432,535,5,541,1
forward,2560,82,7,90,1
forward,2688,682,6,690,1
forward,2816,437,6,444,1
forward,2944,62,7,71,1
forward,128,344,5,350,1
forward,256,3,2,7,1
forward,384,3,3,7,1
forward,512,3,2,7,1
forward,640,201,3,206,1
forward,768,263,3,267,1
forward,896,4,3,8,1
forward,1024,89,5,95,1
forward,1152,271,3,276,1
forward,1280,89,4,94,1
forward,1408,275,4,281,1
forward,1536,9,3,14,1
forward,1664,582,5,588,1
forward,1792,99,4,104,1
forward,1920,341,5,347,1
forward,2048,356,5,362,1
forward,2176,369,5,375,1
forward,2304,357,7,365,1
forward,2432,19,5,25,1
forward,2560,397,5,404,1
forward,2688,480,6,487,1
forward,2816,459,70,531,1
forward,2944,381,11,394,1
forward,128,4,2,8,1
forward,256,3,2,7,1
forward,384,3,2,7,1
forward,512,3,2,7,1
forward,640,99,6,107,1
forward,768,213,6,221,1
forward,896,5,3,9,1
forward,1024,82,6,90,1
forward,1152,318,7,326,1
forward,1280,14,4,19,1
forward,1408,286,7,295,1
forward,1536,6,4,11,1
forward,1664,594,7,603,1
forward,1792,6,4,11,1
forward,1920,357,6,365,1
forward,2048,354,7,362,1
forward,2176,6,6,13,1
forward,2304,509,7,517,1
forward,2432,99,5,105,1
forward,2560,496,5,503,1
forward,2688,65,6,72,1
forward,2816,639,5,645,1
forward,2944,379,6,387,1
forward,128,3,2,7,1
forward,256,3,2,6,1
forward,384,3,2,6,1
forward,512,3,2,7,1
forward,640,61,3,66,1
forward,768,157,3,161,1
forward,896,376,3,380,1
forward,1024,4,3,9,1
forward,1152,278,3,282,1
forward,1280,192,3,197,1
forward,1408,184,4,189,1
forward,1536,220,4,225,1
forward,1664,106,4,111,1
forward,1792,344,4,349,1
forward,1920,158,5,165,1
forward,2048,335,4,340,1
forward,2176,17,4,23,1
forward,2304,500,4,506,1
forward,2432,11,4,17,1
forward,2560,535,5,542,1
forward,2688,80,5,86,1
forward,2816,617,5,623,1
forward,2944,416,5,422,1
forward,128,3,2,6,1
forward,256,3,2,6,1
forward,384,3,2,6,1
forward,512,3,2,7,1
forward,640,168,3,172,1
forward,768,368,3,372,1
forward,896,281,3,286,1
forward,1024,4,3,8,1
forward,1152,134,3,139,1
forward,1280,293,4,298,1
forward,1408,135,4,140,1
forward,1536,369,4,374,1
forward,1664,5,4,10,1
forward,1792,467,5,473,1
forward,1920,134,4,139,1
forward,2048,337,4,342,1
forward,2176,353,4,359,1
forward,2304,362,5,368,1
forward,2432,348,5,354,1
forward,2560,112,5,118,1
forward,2688,261,5,267,1
forward,2816,389,5,395,1
forward,2944,340,5,346,1
forward,128,3,2,6,1
forward,256,3,2,6,1
forward,384,266,3,270,1
forward,512,3,2,7,1
forward,640,216,3,220,1
forward,768,3,3,7,1
forward,896,111,3,115,1
forward,1024,168,3,172,1
forward,1152,173,3,177,1
forward,1280,240,3,245,1
forward,1408,135,4,140,1
forward,1536,357,5,363,1
forward,1664,5,4,10,1
forward,1792,513,4,519,1
forward,1920,111,4,116,1
forward,2048,341,4,346,1
forward,2176,347,5,353,1
forward,2304,311,4,316,1
forward,2432,81,5,87,1
forward,2560,342,5,348,1
forward,2688,356,5,362,1
forward,2816,332,5,338,1
forward,2944,351,5,357,1
forward,128,465,3,468,1
forward,256,3,2,7,1
forward,384,3,2,6,1
forward,512,3,2,7,1
forward,640,206,3,210,1
forward,768,3,3,7,1
forward,896,118,3,123,1
forward,1024,161,3,165,1
forward,1152,185,4,190,1
forward,1280,222,4,227,1
forward,1408,145,4,150,1
forward,1536,268,4,273,1
forward,1664,155,4,161,1
forward,1792,389,4,395,1
forward,1920,157,4,162,1
forward,2048,296,4,301,1
forward,2176,75,4,81,1
forward,2304,607,5,614,1
forward,2432,66,12,79,1
forward,2560,636,6,643,1
forward,2688,136,5,142,1
forward,2816,709,6,716,1
forward,2944,50,5,57,1
forward,128,375,5,382,1
forward,256,4,2,8,1
forward,384,3,2,7,1
forward,512,3,2,7,1
forward,640,51,3,56,1
forward,768,399,6,406,1
forward,896,5,3,9,1
forward,1024,4,3,8,1
forward,1152,368,3,373,1
forward,1280,262,3,267,1
forward,1408,201,4,206,1
forward,1536,205,4,210,1
forward,1664,242,4,247,1
forward,1792,168,4,173,1
forward,1920,311,4,316,1
forward,2048,166,4,172,1
forward,2176,391,5,397,1
forward,2304,22,5,28,1
forward,2432,486,5,491,1
forward,2560,388,5,394,1
forward,2688,350,5,357,1
forward,2816,80,5,86,1
forward,2944,409,6,417,1
forward,128,314,2,318,1
forward,256,3,2,7,1
forward,384,3,2,6,1
forward,512,3,2,7,1
forward,640,232,3,237,1
forward,768,3,3,7,1
forward,896,173,3,177,1
forward,1024,4,3,9,1
forward,1152,425,3,430,1
forward,1280,198,3,202,1
forward,1408,173,4,178,1
forward,1536,19,4,24,1
forward,1664,460,4,465,1
forward,1792,149,4,154,1
forward,1920,281,5,287,1
forward,2048,102,4,108,1
forward,2176,645,5,651,1
forward,2304,8,4,14,1
forward,2432,851,5,857,1
forward,2560,72,5,79,1
forward,2688,571,5,577,1
forward,2816,101,6,108,1
forward,2944,649,5,656,1
forward,128,3,2,7,1
forward,256,3,2,6,1
forward,384,3,2,7,1
forward,512,3,2,7,1
forward,640,180,3,184,1
forward,768,211,3,215,1
forward,896,4,3,8,1
forward,1024,202,3,207,1
forward,1152,148,3,152,1
forward,1280,183,4,188,1
forward,1408,192,4,197,1
forward,1536,338,4,343,1
forward,1664,5,4,10,1
forward,1792,611,4,616,1
forward,1920,406,4,411,1
forward,2048,161,4,167,1
forward,2176,378,4,384,1
forward,2304,372,4,378,1
forward,2432,370,5,377,1
forward,2560,376,5,382,1
forward,2688,91,6,98,1
forward,2816,367,5,373,1
forward,2944,397,5,404,1
forward,128,378,2,382,1
forward,256,3,2,7,1
forward,384,3,2,6,1
forward,512,3,3,7,1
forward,640,234,3,238,1
forward,768,3,3,7,1
forward,896,164,3,168,1
forward,1024,232,3,236,1
forward,1152,132,3,137,1
forward,1280,197,3,202,1
forward,1408,198,4,203,1
forward,1536,370,4,375,1
forward,1664,5,4,9,1
forward,1792,489,5,495,1
forward,1920,130,5,136,1
forward,2048,347,4,352,1
forward,2176,358,5,364,1
forward,2304,356,5,362,1
forward,2432,364,5,370,1
forward,2560,380,6,387,1
forward,2688,460,5,466,1
forward,2816,113,5,119,1
forward,2944,277,5,283,1
forward,128,444,3,449,1
forward,256,3,2,7,1
forward,384,3,2,7,1
forward,512,3,2,7,1
forward,640,200,3,204,1
forward,768,3,3,7,1
forward,896,141,3,146,1
forward,1024,19,3,24,1
forward,1152,403,3,408,1
forward,1280,183,4,188,1
forward,1408,185,4,190,1
forward,1536,5,3,9,1
forward,1664,496,4,502,1
forward,1792,17,4,23,1
forward,1920,312,5,318,1
forward,2048,376,5,382,1
forward,2176,370,4,375,1
forward,2304,393,5,399,1
forward,2432,438,6,445,1
forward,2560,404,5,410,1
forward,2688,106,5,112,1
forward,2816,388,5,394,1
forward,2944,367,5,374,1
forward,128,3,2,7,1
forward,256,3,2,6,1
forward,384,3,2,7,1
forward,512,230,3,234,1
forward,640,3,3,8,1
forward,768,133,3,138,1
forward,896,242,3,246,1
forward,1024,4,3,8,1
forward,1152,195,3,200,1
forward,1280,154,3,159,1
forward,1408,232,4,237,1
forward,1536,125,4,130,1
forward,1664,466,4,471,1
forward,1792,152,4,157,1
forward,1920,412,4,417,1
forward,2048,282,4,288,1
forward,2176,112,5,119,1
forward,2304,657,5,663,1
forward,2432,11,4,17,1
forward,2560,811,5,818,1
forward,2688,83,5,90,1
forward,2816,657,5,663,1
forward,2944,397,5,404,1
forward,128,3,2,7,1
forward,256,3,2,7,1
forward,384,3,2,7,1
forward,512,3,2,7,1
forward,640,33,3,38,1
forward,768,207,4,212,1
forward,896,390,3,394,1
forward,1024,4,3,8,1
forward,1152,173,3,178,1
forward,1280,194,3,199,1
forward,1408,213,3,218,1
forward,1536,255,4,260,1
forward,1664,134,4,139,1
forward,1792,377,4,382,1
forward,1920,130,4,135,1
forward,2048,418,5,425,1
forward,2176,375,5,381,1
forward,2304,21,4,27,1
forward,2432,376,5,382,1
forward,2560,460,5,466,1
forward,2688,400,5,406,1
forward,2816,373,6,380,1
forward,2944,290,6,297,1
forward,128,415,2,419,1
forward,256,3,2,7,1
forward,384,3,2,7,1
forward,512,3,2,7,1
forward,640,212,3,216,1
forward,768,3,3,7,1
forward,896,128,3,132,1
forward,1024,202,3,206,1
forward,1152,160,3,164,1
forward,1280,199,4,204,1
forward,1408,173,4,178,1
forward,1536,207,4,212,1
forward,1664,116,4,121,1
forward,1792,367,5,373,1
forward,1920,122,4,127,1
forward,2048,371,4,377,1
forward,2176,83,4,88,1
forward,2304,617,5,623,1
forward,2432,368,5,375,1
forward,2560,99,5,105,1
forward,2688,519,5,525,1
forward,2816,110,5,117,1
forward,2944,754,5,761,1
forward,128,3,2,7,1
forward,256,3,2,6,1
forward,384,3,2,6,1
forward,512,3,2,7,1
forward,640,135,3,139,1
forward,768,235,3,239,1
forward,896,4,3,8,1
forward,1024,170,3,175,1
forward,1152,147,3,152,1
forward,1280,4,3,9,1
forward,1408,370,4,375,1
forward,1536,242,5,249,1
forward,1664,85,4,90,1
forward,1792,582,4,588,1
forward,1920,5,4,10,1
forward,2048,372,4,377,1
forward,2176,365,5,371,1
forward,2304,367,5,373,1
forward,2432,320,5,326,1
forward,2560,99,5,105,1
forward,2688,320,5,326,1
forward,2816,336,5,342,1
forward,2944,397,5,404,1
