direction,bytes,decrypt_us,encrypt_us,total_us,read_calls
forward,2688,248,5,254,1
forward,2816,821,7,830,1
forward,2944,23,5,29,1
forward,128,243,2,247,1
forward,256,3,2,7,1
forward,384,3,2,6,1
forward,512,218,3,222,1
forward,640,3,2,7,1
forward,768,89,3,94,1
forward,896,176,3,181,1
forward,1024,169,4,174,1
forward,1152,19,9,29,1
forward,1280,362,4,367,1
forward,1408,130,4,135,1
forward,1536,257,4,262,1
forward,1664,107,4,112,1
forward,1792,448,4,454,1
forward,1920,109,4,114,1
forward,2048,379,4,385,1
forward,2176,123,5,129,1
forward,2304,400,4,406,1
forward,2432,22,5,29,1
forward,2560,291,5,297,1
forward,2688,716,6,724,1
forward,2816,83,5,89,1
forward,2944,344,5,350,1
forward,128,173,2,177,1
forward,256,3,2,7,1
forward,384,3,2,6,1
forward,512,277,3,282,1
forward,640,3,2,7,1
forward,768,4,3,7,1
forward,896,235,3,239,1
forward,1024,122,3,127,1
forward,1152,190,3,195,1
forward,1280,117,4,122,1
forward,1408,260,4,265,1
forward,1536,164,4,169,1
forward,1664,242,4,247,1
forward,1792,88,4,93,1
forward,1920,299,4,304,1
forward,2048,355,4,361,1
forward,2176,378,8,388,1
forward,2304,318,6,326,1
forward,2432,345,5,352,1
forward,2560,106,6,114,1
forward,2688,180,5,187,1
forward,2816,654,5,661,1
forward,2944,305,5,312,1
forward,128,3,2,6,1
forward,256,3,2,7,1
forward,384,3,2,7,1
forward,512,276,3,280,1
forward,640,4,3,8,1
forward,768,295,3,299,1
forward,896,16,3,21,1
forward,1024,336,3,341,1
forward,1152,17,3,21,1
forward,1280,321,4,326,1
forward,1408,265,4,270,1
forward,1536,75,4,80,1
forward,1664,424,4,430,1
forward,1792,5,4,10,1
forward,1920,360,4,365,1
forward,2048,356,4,361,1
forward,2176,358,4,363,1
forward,2304,76,6,82,1
forward,2432,302,5,308,1
forward,2560,316,5,322,1
forward,2688,540,5,546,1
forward,2816,22,6,29,1
forward,2944,302,6,310,1
forward,128,365,3,369,1
forward,256,3,2,6,1
forward,384,3,2,6,1
forward,512,187,3,191,1
forward,640,3,3,7,1
forward,768,114,3,119,1
forward,896,170,3,174,1
forward,1024,220,3,224,1
forward,1152,353,3,358,1
forward,1280,4,3,9,1
forward,1408,375,4,380,1
forward,1536,168,4,174,1
forward,1664,282,13,297,1
forward,1792,11,5,17,1
forward,1920,371,4,377,1
forward,2048,347,5,353,1
forward,2176,20,6,27,1
forward,2304,283,5,289,1
forward,2432,287,5,293,1
forward,2560,611,5,618,1
forward,2688,21,5,28,1
forward,2816,310,6,317,1
forward,2944,662,5,669,1
forward,128,3,2,6,1
forward,256,3,2,6,1
forward,384,84,3,88,1
forward,512,203,3,207,1
forward,640,252,3,256,1
forward,768,3,3,7,1
forward,896,91,3,96,1
forward,1024,190,3,195,1
forward,1152,172,4,177,1
forward,1280,174,3,179,1
forward,1408,164,4,169,1
forward,1536,246,4,252,1
forward,1664,131,4,136,1
forward,1792,271,4,276,1
forward,1920,22,5,28,1
forward,2048,360,4,366,1
forward,2176,356,4,362,1
forward,2304,314,5,320,1
forward,2432,19,5,25,1
forward,2560,767,5,773,1
forward,2688,21,5,27,1
forward,2816,347,5,354,1
forward,2944,580,5,587,1
forward,128,3,2,6,1
forward,256,3,3,7,1
forward,384,139,3,143,1
forward,512,3,2,7,1
forward,640,178,3,182,1
forward,768,147,3,151,1
forward,896,211,3,215,1
forward,1024,4,3,8,1
forward,1152,252,9,263,1
forward,1280,13,4,18,1
forward,1408,378,4,384,1
forward,1536,165,4,170,1
forward,1664,301,4,306,1
forward,1792,22,5,28,1
forward,1920,347,4,353,1
forward,2048,348,4,353,1
forward,2176,365,4,370,1
forward,2304,408,5,414,1
forward,2432,6,4,11,1
forward,2560,654,5,660,1
forward,2688,79,5,85,1
forward,2816,280,5,286,1
forward,2944,631,5,638,1
forward,128,3,2,6,1
forward,256,3,2,6,1
forward,384,123,3,127,1
forward,512,3,2,7,1
forward,640,209,3,213,1
forward,768,155,3,159,1
forward,896,200,3,204,1
forward,1024,4,3,8,1
forward,1152,247,3,252,1
forward,1280,19,3,24,1
forward,1408,436,4,441,1
forward,1536,110,5,116,1
forward,1664,345,4,350,1
forward,1792,264,4,269,1
forward,1920,76,4,81,1
forward,2048,311,4,317,1
forward,2176,357,5,363,1
forward,2304,376,4,382,1
forward,2432,6,4,12,1
forward,2560,677,5,683,1
forward,2688,21,5,27,1
forward,2816,350,5,356,1
forward,2944,588,12,601,1
forward,128,3,2,7,1
forward,256,3,2,6,1
forward,384,157,3,161,1
forward,512,4,2,7,1
forward,640,4,3,7,1
forward,768,240,3,245,1
forward,896,164,3,169,1
forward,1024,292,3,296,1
forward,1152,89,5,95,1
forward,1280,292,4,297,1
forward,1408,5,4,9,1
forward,1536,407,4,412,1
forward,1664,132,4,137,1
forward,1792,314,4,319,1
forward,1920,19,4,25,1
forward,2048,374,4,379,1
forward,2176,388,5,395,1
forward,2304,333,5,339,1
forward,2432,337,5,343,1
forward,2560,127,6,135,1
forward,2688,348,5,354,1
forward,2816,374,6,381,1
forward,2944,476,6,484,1
forward,128,3,2,6,1
forward,256,3,2,6,1
forward,384,156,4,161,1
forward,512,4,2,8,1
forward,640,164,3,168,1
forward,768,162,4,167,1
forward,896,189,3,193,1
forward,1024,4,3,8,1
forward,1152,247,3,252,1
forward,1280,19,3,24,1
forward,1408,451,4,456,1
forward,1536,116,4,122,1
forward,1664,328,4,333,1
forward,1792,11,4,16,1
forward,1920,350,4,356,1
forward,2048,354,4,360,1
forward,2176,22,4,27,1
forward,2304,340,5,346,1
forward,2432,529,5,535,1
forward,2560,27,5,34,1
forward,2688,290,23,314,1
forward,2816,595,6,602,1
forward,2944,24,6,32,1
forward,128,312,2,315,1
forward,256,3,2,6,1
forward,384,3,2,6,1
forward,512,188,3,192,1
forward,640,4,3,7,1
forward,768,119,3,123,1
forward,896,157,3,161,1
forward,1024,161,3,166,1
forward,1152,19,3,24,1
forward,1280,404,4,409,1
forward,1408,119,4,124,1
forward,1536,328,4,333,1
forward,1664,250,4,255,1
forward,1792,122,4,128,1
forward,1920,266,4,272,1
forward,2048,393,4,399,1
forward,2176,89,4,94,1
forward,2304,349,5,355,1
forward,2432,511,4,517,1
forward,2560,21,5,27,1
forward,2688,311,5,317,1
forward,2816,706,7,714,1
forward,2944,44,5,50,1
forward,128,388,3,392,1
forward,256,3,2,7,1
forward,384,3,2,6,1
forward,512,224,3,228,1
forward,640,3,3,7,1
forward,768,119,3,124,1
forward,896,141,4,146,1
forward,1024,196,3,201,1
forward,1152,4,3,9,1
forward,1280,402,4,407,1
forward,1408,189,4,194,1
forward,1536,346,4,351,1
forward,1664,320,4,326,1
forward,1792,11,4,16,1
forward,1920,366,4,371,1
forward,2048,376,4,381,1
forward,2176,356,5,362,1
forward,2304,411,5,417,1
forward,2432,5,6,13,1
forward,2560,319,6,326,1
forward,2688,506,7,514,1
forward,2816,19,6,26,1
forward,2944,298,6,305,1
forward,128,307,3,311,1
forward,256,3,3,7,1
forward,384,3,3,7,1
forward,512,161,3,166,1
forward,640,3,3,8,1
forward,768,149,3,153,1
forward,896,155,4,160,1
forward,1024,192,4,197,1
forward,1152,19,4,24,1
forward,1280,372,4,377,1
forward,1408,142,4,148,1
forward,1536,224,4,230,1
forward,1664,124,4,130,1
forward,1792,488,5,494,1
forward,1920,88,5,94,1
forward,2048,405,5,411,1
forward,2176,113,5,120,1
forward,2304,480,5,486,1
forward,2432,22,5,29,1
forward,2560,320,6,328,1
forward,2688,359,5,365,1
forward,2816,546,6,553,1
forward,2944,359,6,366,1
forward,128,3,3,7,1
forward,256,3,3,7,1
forward,384,155,3,159,1
forward,512,3,3,7,1
forward,640,115,3,120,1
forward,768,254,4,259,1
forward,896,4,3,8,1
forward,1024,5,3,10,1
forward,1152,384,9,395,1
forward,1280,159,4,165,1
forward,1408,306,4,311,1
forward,1536,19,4,24,1
forward,1664,419,4,425,1
forward,1792,99,4,105,1
forward,1920,375,5,381,1
forward,2048,13,5,19,1
forward,2176,497,4,503,1
forward,2304,105,5,111,1
forward,2432,494,6,501,1
forward,2560,335,5,341,1
forward,2688,406,5,412,1
forward,2816,83,5,89,1
forward,2944,329,5,335,1
forward,128,3,2,7,1
forward,256,216,2,220,1
forward,384,3,2,7,1
forward,512,246,3,250,1
forward,640,3,2,7,1
forward,768,9,3,13,1
forward,896,270,3,275,1
forward,1024,102,3,106,1
forward,1152,245,3,250,1
forward,1280,90,3,95,1
forward,1408,297,4,302,1
forward,1536,136,4,141,1
forward,1664,310,4,316,1
forward,1792,12,4,17,1
forward,1920,372,4,377,1
forward,2048,328,4,334,1
forward,2176,406,6,413,1
forward,2304,391,5,397,1
forward,2432,412,5,418,1
forward,2560,141,5,148,1
forward,2688,335,5,341,1
forward,2816,531,5,537,1
forward,2944,28,5,34,1
forward,128,217,2,221,1
forward,256,3,2,6,1
forward,384,3,2,6,1
forward,512,178,3,182,1
forward,640,3,3,7,1
forward,768,133,3,137,1
forward,896,4,3,8,1
forward,1024,334,3,338,1
forward,1152,225,4,230,1
forward,1280,101,3,106,1
forward,1408,324,3,329,1
forward,1536,109,4,115,1
forward,1664,259,5,265,1
forward,1792,21,4,27,1
forward,1920,345,4,350,1
forward,2048,341,5,347,1
forward,2176,22,4,28,1
forward,2304,347,6,354,1
forward,2432,612,6,619,1
forward,2560,104,5,110,1
forward,2688,306,5,312,1
forward,2816,692,5,699,1
forward,2944,24,5,31,1
forward,128,208,3,212,1
forward,256,3,2,7,1
forward,384,3,2,6,1
forward,512,466,3,470,1
forward,640,3,3,7,1
forward,768,4,3,7,1
forward,896,312,3,316,1
forward,1024,4,3,8,1
forward,1152,307,3,311,1
forward,1280,229,3,234,1
forward,1408,99,4,104,1
forward,1536,319,4,324,1
forward,1664,140,4,146,1
forward,1792,351,5,358,1
forward,1920,294,4,300,1
forward,2048,21,4,27,1
forward,2176,353,4,359,1
forward,2304,311,5,317,1
forward,2432,441,5,447,1
forward,2560,21,5,27,1
forward,2688,381,5,387,1
forward,2816,386,5,392,1
forward,2944,576,5,582,1
forward,128,3,2,6,1
forward,256,3,2,6,1
forward,384,107,3,111,1
forward,512,3,2,7,1
forward,640,159,3,163,1
forward,768,135,3,140,1
forward,896,219,3,224,1
forward,1024,4,4,9,1
forward,1152,238,3,243,1
forward,1280,83,3,88,1
forward,1408,419,3,424,1
forward,1536,153,5,159,1
forward,1664,339,4,344,1
forward,1792,348,4,354,1
forward,1920,22,4,27,1
forward,2048,299,4,305,1
forward,2176,360,4,366,1
forward,2304,321,5,327,1
forward,2432,414,5,420,1
forward,2560,21,4,27,1
forward,2688,330,5,336,1
forward,2816,699,6,706,1
forward,2944,16,5,22,1
